40, 1.752000, 0.000000, -1
40, 1.751985, 0.006903, -1
40, 1.752940, 0.013814, -1
40, 1.756864, 0.020773, -1
40, 1.761757, 0.027784, -1
40, 1.764620, 0.034795, -1
40, 1.765453, 0.041778, -1
40, 1.768254, 0.048831, -1
40, 1.771024, 0.055909, -1
40, 1.773763, 0.063012, -1
40, 1.778468, 0.070227, -1
40, 1.779145, 0.077293, -1
40, 1.786781, 0.084732, -1
40, 1.796380, 0.092353, -1
40, 1.796960, 0.099509, -1
40, 1.808484, 0.107392, -1
40, 1.809995, 0.114680, -1
40, 1.820449, 0.122650, -1
40, 1.831861, 0.130791, -1
40, 1.838251, 0.138621, -1
40, 2.617999, 0.878921, -1
40, 2.582191, 0.877966, -1
40, 2.556759, 0.880522, -1
40, 2.546337, 0.888476, -1
40, 2.538697, 0.897419, -1
40, 2.531958, 0.906671, -1
40, 2.526116, 0.916243, -1
40, 2.521165, 0.926149, -1
40, 2.518960, 0.937140, -1
40, 2.517630, 0.948504, -1
40, 2.517171, 0.960253, -1
40, 2.515730, 0.971633, -1
40, 2.487411, 1.007639, -1
40, 2.452787, 1.004450, -1
40, 2.444728, 1.012774, -1
40, 2.435729, 1.020636, -1
40, 2.428524, 1.029269, -1
40, 2.421287, 1.037858, -1
40, 2.414924, 1.046825, -1
40, 2.408526, 1.055758, -1
40, 2.402996, 1.065084, -1
40, 2.396526, 1.073949, -1
40, 2.389123, 1.082338, -1
40, 2.382585, 1.091126, -1
40, 2.376908, 1.100324, -1
40, 2.370300, 1.109043, -1
40, 2.363658, 1.117725, -1
40, 2.356982, 1.126370, -1
40, 2.348499, 1.134055, -1
40, 2.341760, 1.142618, -1
40, 2.336753, 1.152083, -1
40, 2.329063, 1.160107, -1
40, 2.323981, 1.169516, -1
40, 2.316227, 1.177460, -1
40, 2.310194, 1.186329, -1
40, 2.305870, 1.196145, -1
40, 2.298890, 1.204468, -1
40, 2.293614, 1.213746, -1
40, 2.287432, 1.222500, -1
40, 2.280350, 1.230720, -1
40, 2.274098, 1.239409, -1
40, 2.266092, 1.247044, -1
40, 2.258917, 1.255148, -1
40, 2.240597, 1.256469, -1
40, 2.235095, 1.265491, -1
40, 2.227853, 1.273438, -1
40, 2.223125, 1.282935, -1
40, 2.216661, 1.291347, -1
40, 2.210164, 1.299728, -1
40, 2.206156, 1.309699, -1
40, 2.197906, 1.316937, -1
40, 2.197158, 1.329063, -1
40, 2.189672, 1.336791, -1
40, 2.183819, 1.345591, -1
40, 2.177929, 1.354365, -1
40, 2.170347, 1.361988, -1
40, 2.165210, 1.371270, -1
40, 2.159207, 1.379962, -1
40, 2.153986, 1.389202, -1
40, 2.147906, 1.397846, -1
40, 2.140974, 1.405882, -1
40, 2.134009, 1.413884, -1
40, 2.133484, 1.426555, -1
40, 2.504839, 1.791585, -1
40, 2.495418, 1.800531, -1
40, 2.488328, 1.811276, -1
40, 2.480402, 1.821374, -1
40, 2.473999, 1.832683, -1
40, 2.464420, 1.841467, -1
40, 2.457141, 1.852090, -1
40, 2.458171, 1.937080, -1
40, 2.408635, 1.911975, -1
40, 2.401029, 1.922377, -1
40, 2.394884, 1.934062, -1
40, 2.388679, 1.945729, -1
40, 2.380168, 1.955392, -1
40, 2.372361, 1.965683, -1
40, 1.250028, 1.138112, -1
40, 1.233404, 1.130432, -1
40, 1.228462, 1.135061, -1
40, 1.218747, 1.134528, -1
40, 0.981133, 1.213946, -1
40, 0.975276, 1.216639, -1
40, 0.978733, 1.233522, -1
40, 0.976066, 1.241232, -1
40, 0.972265, 1.247261, -1
40, 0.968964, 1.254123, -1
40, 0.964552, 1.259289, -1
40, 0.960640, 1.265288, -1
40, 0.957216, 1.272127, -1
40, 0.952703, 1.277255, -1
40, 0.948679, 1.283223, -1
40, 0.945647, 1.290894, -1
40, 0.942053, 1.297704, -1
