0, 1.903587, 0.037827, -1
0, 1.869417, 0.044501, -1
0, 1.862210, 0.051702, -1
0, 1.858971, 0.058980, -1
0, 1.856699, 0.066271, -1
0, 1.854395, 0.073542, -1
0, 1.854058, 0.080891, -1
0, 1.854688, 0.088291, -1
0, 1.854287, 0.095641, -1
0, 1.855850, 0.103111, -1
0, 1.856382, 0.110531, -1
0, 1.860871, 0.118237, -1
0, 1.864328, 0.125910, -1
0, 1.873732, 0.134087, -1
0, 1.881103, 0.142182, -1
0, 1.885447, 0.150082, -1
0, 1.891747, 0.158206, -1
0, 1.897012, 0.166292, -1
0, 1.900250, 0.174227, -1
0, 1.899474, 0.181775, -1
0, 1.728440, 0.198259, -1
0, 1.702774, 0.201794, -1
0, 1.689988, 0.206861, -1
0, 1.681149, 0.212378, -1
0, 1.674270, 0.218109, -1
0, 1.670337, 0.224227, -1
0, 1.666379, 0.230315, -1
0, 1.665360, 0.236842, -1
0, 1.662338, 0.243043, -1
0, 1.671127, 0.251202, -1
0, 1.677901, 0.259105, -1
0, 1.681680, 0.266550, -1
0, 1.686407, 0.274211, -1
0, 1.691095, 0.281918, -1
0, 1.694763, 0.289485, -1
0, 1.695449, 0.296517, -1
0, 1.700025, 0.304341, -1
0, 1.703582, 0.312011, -1
0, 1.704164, 0.319107, -1
0, 1.707648, 0.326837, -1
0, 1.715002, 0.335453, -1
0, 1.720358, 0.343706, -1
0, 1.726646, 0.352233, -1
0, 1.731915, 0.360597, -1
0, 2.117185, 0.494522, -1
0, 2.105327, 0.500510, -1
0, 2.096356, 0.507167, -1
0, 2.087363, 0.513756, -1
0, 2.077384, 0.520013, -1
0, 2.068352, 0.526460, -1
0, 2.059300, 0.532838, -1
0, 2.052150, 0.539698, -1
0, 2.039217, 0.544827, -1
0, 2.031069, 0.551274, -1
0, 2.025773, 0.558524, -1
0, 2.014712, 0.563985, -1
0, 2.006503, 0.570249, -1
0, 2.001137, 0.577355, -1
0, 1.994790, 0.584120, -1
0, 1.988420, 0.590841, -1
0, 1.981076, 0.597203, -1
0, 1.973711, 0.603513, -1
0, 1.967273, 0.610092, -1
0, 1.959867, 0.616301, -1
0, 1.955272, 0.623445, -1
0, 1.949707, 0.630227, -1
0, 1.944117, 0.636973, -1
0, 1.939441, 0.644024, -1
0, 1.926294, 0.647931, -1
0, 1.926260, 0.656639, -1
0, 1.925249, 0.665004, -1
0, 1.922330, 0.672657, -1
0, 1.923107, 0.681746, -1
0, 1.910811, 0.685724, -1
0, 1.905945, 0.692572, -1
0, 1.901979, 0.699765, -1
0, 1.897984, 0.706937, -1
0, 1.894883, 0.714470, -1
0, 1.893594, 0.722763, -1
0, 1.893185, 0.731449, -1
0, 1.890896, 0.739355, -1
0, 1.890405, 0.748053, -1
0, 1.889870, 0.756761, -1
0, 1.890206, 0.765885, -1
0, 1.889583, 0.774616, -1
0, 1.892557, 0.785014, -1
0, 1.897288, 0.796291, -1
0, 1.894704, 0.804243, -1
0, 3.227096, 1.524212, -1
0, 3.209701, 1.532135, -1
0, 3.202986, 1.545384, -1
0, 3.188213, 1.554482, -1
0, 3.176967, 1.565328, -1
0, 3.164798, 1.575640, -1
0, 3.149065, 1.583997, -1
0, 3.145649, 1.598874, -1
0, 1.909757, 0.974311, -1
0, 1.888082, 0.972044, -1
0, 1.863856, 0.968118, -1
0, 1.846625, 0.968000, -1
0, 1.834611, 0.970773, -1
0, 1.818296, 0.970921, -1
0, 1.806310, 0.973502, -1
0, 1.795189, 0.976512, -1
0, 1.785783, 0.980481, -1
0, 1.778079, 0.985432, -1
0, 1.770363, 0.990335, -1
0, 1.761786, 0.994658, -1
0, 1.754894, 0.999994, -1
0, 1.747142, 1.004750, -1
0, 1.739379, 1.009458, -1
0, 1.731604, 1.014118, -1
0, 1.723820, 1.018729, -1
0, 1.716024, 1.023291, -1
0, 1.702398, 1.023916, -1
0, 1.700403, 1.032270, -1
0, 1.695885, 1.038938, -1
0, 1.691337, 1.045586, -1
0, 1.688403, 1.053354, -1
0, 1.687889, 1.062837, -1
0, 1.675887, 1.064256, -1
0, 1.669601, 1.069655, -1
0, 1.663296, 1.075019, -1
0, 1.658591, 1.081525, -1
0, 1.655471, 1.089192, -1
0, 1.652312, 1.096853, -1
0, 1.648313, 1.103909, -1
0, 1.647476, 1.113358, -1
0, 1.644196, 1.121004, -1
0, 1.639290, 1.127426, -1
0, 1.637520, 1.136275, -1
0, 1.635700, 1.145130, -1
0, 1.633045, 1.153372, -1
0, 1.636608, 1.166592, -1
0, 1.628384, 1.170477, -1
0, 1.635697, 1.186898, -1
0, 1.633602, 1.195813, -1
0, 1.641488, 1.213001, -1
0, 1.646945, 1.228362, -1
0, 1.597510, 1.262954, -1
0, 1.556921, 1.237874, -1
0, 1.537386, 1.231200, -1
0, 1.520158, 1.226397, -1
0, 1.505209, 1.223494, -1
0, 1.495452, 1.225235, -1
0, 1.484974, 1.226233, -1
0, 1.476697, 1.229218, -1
0, 1.465519, 1.229401, -1
0, 1.452918, 1.228127, -1
0, 1.442512, 1.228851, -1
0, 1.426394, 1.223924, -1
0, 1.427461, 1.235703, -1
0, 1.427028, 1.246106, -1
0, 1.409558, 1.239558, -1
0, 1.428778, 1.269811, -1
0, 1.402198, 1.253894, -1
0, 1.395320, 1.257826, -1
0, 1.399545, 1.273231, -1
0, 1.388446, 1.272805, -1
0, 1.380127, 1.275208, -1
0, 1.381403, 1.287760, -1
0, 1.372363, 1.289377, -1
0, 1.366726, 1.294611, -1
0, 1.363768, 1.302769, -1
0, 1.356727, 1.306485, -1
0, 1.347670, 1.307935, -1
0, 1.339954, 1.310823, -1
0, 1.335549, 1.317413, -1
0, 1.331108, 1.323990, -1
0, 1.327288, 1.331308, -1
0, 1.322774, 1.337860, -1
0, 1.316925, 1.342877, -1
0, 1.311701, 1.348632, -1
0, 1.308377, 1.356665, -1
0, 1.303725, 1.363157, -1
0, 1.297767, 1.368090, -1
0, 1.301277, 1.384614, -1
0, 1.297113, 1.391868, -1
0, 1.292907, 1.399113, -1
0, 1.286791, 1.403999, -1
0, 1.284988, 1.414356, -1
0, 2.057714, 2.527956, -1
0, 2.046071, 2.535365, -1
0, 2.035582, 2.544333, -1
0, 2.025050, 2.553257, -1
0, 2.013308, 2.560516, -1
0, 2.001537, 2.567720, -1
0, 1.992624, 2.578954, -1
0, 1.982502, 2.588521, -1
0, 1.970620, 2.595582, -1
0, 1.959844, 2.604239, -1
0, 1.949026, 2.612850, -1
0, 1.937609, 2.620588, -1
0, 1.926713, 2.629107, -1
0, 1.915225, 2.636747, -1
0, 1.904251, 2.645173, -1
0, 1.891059, 2.650199, -1
0, 1.129684, 1.535815, -1
0, 1.103504, 1.508525, -1
0, 1.082805, 1.489562, -1
0, 1.062809, 1.471303, -1
0, 1.048140, 1.461470, -1
0, 1.033063, 1.450678, -1
0, 1.019619, 1.442367, -1
0, 1.005761, 1.433103, -1
0, 0.993500, 1.426344, -1
0, 0.980322, 1.417769, -1
0, 0.970188, 1.414328, -1
0, 0.961078, 1.412571, -1
0, 0.951513, 1.409887, -1
0, 0.943911, 1.410653, -1
0, 0.933454, 1.406107, -1
0, 0.923998, 1.403259, -1
0, 0.915990, 1.403004, -1
0, 0.908465, 1.403590, -1
